datestring,total_extracted,number_extract_points,average_exhaustion,average_sA,average_percent_extracted_per_point,date,pA,pB,pD,pC
20010904,23283.0,89.0,10.783272840574213,0.19761529144981316,1.1235955056179776,9/4/2001,0.221,,,
20010905,23810.0,100.0,10.309861734900684,0.200657088897942,1.0000000000000004,9/5/2001,0.207,,,
20010906,26384.0,94.0,11.112698813871207,0.19975552116745002,1.0638297872340423,9/6/2001,0.175,,,
20010907,15537.0,92.0,11.70787114905821,0.1966916171696595,1.0869565217391308,9/7/2001,0.235,,,
20010910,14775.0,47.0,12.050709545309596,0.1949586761866667,2.1276595744680846,9/10/2001,0.213,,,
20010911,21740.0,76.0,12.452142234090958,0.20097916183863843,1.3157894736842106,9/11/2001,0.225,,,
20010912,27667.0,75.0,12.82790026431916,0.19874413164614887,1.3333333333333333,9/12/2001,0.222,,,
20010913,22818.0,82.0,12.361769319506621,0.19811320795700763,1.2195121951219514,9/13/2001,0.215,,,
20010914,24902.0,102.0,11.804843097853274,0.19980435333503335,0.9803921568627453,9/14/2001,0.213,,,
20010917,10944.0,43.0,12.363786228764377,0.19995997745860744,2.3255813953488365,9/17/2001,0.21,,,
20010918,21515.0,63.0,14.880042629905972,0.19829486882370437,1.5873015873015883,9/18/2001,0.17800000000000002,,,
20010919,24725.0,78.0,11.981979272436222,0.20160229519834175,1.2820512820512817,9/19/2001,0.193,,,
20010920,25665.0,82.0,12.20423594398412,0.20557476763269047,1.21951219512195,9/20/2001,0.174,,,
20010921,23229.0,96.0,12.725172098672576,0.19531216228744241,1.0416666666666667,9/21/2001,0.218,,,
20010924,11465.0,25.0,10.777294725057649,0.20115116204465766,3.9999999999999996,9/24/2001,0.21100000000000002,,,
20010925,27313.0,64.0,14.371219035972155,0.1955449750415187,1.5625000000000002,9/25/2001,0.207,,,
20010926,25719.0,84.0,12.842631106475364,0.20310180607169798,1.1904761904761905,9/26/2001,0.20800000000000002,,,
20010927,22823.0,87.0,13.217557785046283,0.20193100989992552,1.149425287356322,9/27/2001,0.207,,,
20010928,23627.0,88.0,13.67868077932701,0.1991821605452237,1.136363636363636,9/28/2001,0.17800000000000002,,,
20011002,26798.0,99.0,13.751465931524539,0.2008400754742518,1.0101010101010102,10/2/2001,0.213,,,
20011003,29649.0,99.0,13.603824564937437,0.20380204270346386,1.0101010101010106,10/3/2001,0.20199999999999999,,,
20011004,20275.0,92.0,14.127872773245414,0.20938836750406906,1.0869565217391308,10/4/2001,0.19399999999999998,,,
20011005,21035.0,93.0,14.207572203391432,0.20486035539134773,1.0752688172043015,10/5/2001,0.201,,,
20011009,23697.0,79.0,14.390114372013153,0.20968532415276192,1.2658227848101264,10/9/2001,0.205,,,
20011010,26528.0,95.0,13.716145299645023,0.202336603599329,1.0526315789473695,10/10/2001,0.196,,,
20011011,25208.0,96.0,15.835892825425844,0.20930911722798318,1.041666666666666,10/11/2001,0.177,,,
20011012,22391.0,84.0,16.117470293042924,0.20189559920150954,1.1904761904761911,10/12/2001,0.205,,,
20011015,9068.0,65.0,14.057425652229048,0.21011085314677985,1.5384615384615392,10/15/2001,0.19699999999999998,,,
20011016,12652.0,38.0,12.418230644847183,0.20875249729378753,2.6315789473684212,10/16/2001,0.195,,,
20011017,26735.0,76.0,15.66760621025826,0.21005517597961476,1.3157894736842104,10/17/2001,0.174,,,
20011018,28847.0,61.0,15.02211209399238,0.21644248540558808,1.639344262295081,10/18/2001,0.198,,,
20011019,23899.0,74.0,16.682102409680954,0.2113008359824679,1.3513513513513518,10/19/2001,0.16899999999999998,,,
20011022,14075.0,46.0,17.76742260563044,0.20426856764717585,2.1739130434782616,10/22/2001,0.188,,,
20011023,28820.0,83.0,17.446424175603756,0.21053897809201944,1.2048192771084332,10/23/2001,0.187,,,
20011024,3970.0,70.0,15.557086867353682,0.22424453209420656,1.4285714285714275,10/24/2001,0.188,,,
20011025,37442.0,81.0,17.691014316506,0.20884021080358955,1.2345679012345678,10/25/2001,0.18,,,
20011026,24598.0,95.0,17.516297810742998,0.2104421578232783,1.052631578947369,10/26/2001,0.182,,,
20011029,22212.0,68.0,16.695626666239274,0.21019008809958584,1.4705882352941178,10/29/2001,0.17600000000000002,,,
20011030,25561.0,83.0,18.126402500162413,0.20661308074465004,1.204819277108434,10/30/2001,0.19899999999999998,,,
20011031,23779.0,71.0,19.503149272414372,0.20859902528785906,1.408450704225353,10/31/2001,0.20199999999999999,,,
20011101,23511.0,101.0,18.67652493802279,0.20995110568971967,0.9900990099009908,11/1/2001,0.205,,,
20011106,29449.0,97.0,18.84059639448681,0.20686198842065945,1.0309278350515467,11/6/2001,0.192,,,
20011107,27773.0,91.0,20.364918130113686,0.2116913038499262,1.0989010989010994,11/7/2001,0.192,,,
20011108,22799.0,106.0,18.727523372197602,0.2078517958258257,0.9433962264150944,11/8/2001,0.187,,,
20011109,31797.0,102.0,19.846433243253802,0.2077430799063119,0.9803921568627448,11/9/2001,0.18,,,
20011112,14793.0,75.0,20.07058305276552,0.21237486056776853,1.3333333333333337,11/12/2001,0.196,,,
20011113,22472.0,93.0,19.783273457067875,0.21040980863252046,1.0752688172043023,11/13/2001,0.198,,,
20011114,22012.0,85.0,21.71767700099079,0.21388478050208973,1.1764705882352944,11/14/2001,0.175,,,
20011115,32291.0,98.0,20.819797186485932,0.21297409807918616,1.0204081632653055,11/15/2001,0.18100000000000002,,,
20011116,24336.0,95.0,20.926241258410975,0.21169395870418312,1.0526315789473688,11/16/2001,0.195,,,
20011119,25458.0,102.0,21.34541294846108,0.20917609377445204,0.980392156862745,11/19/2001,0.177,,,
20011120,23516.0,110.0,21.039745718678123,0.21150115030898112,0.9090909090909095,11/20/2001,0.168,,,
20011121,25843.0,107.0,21.35025181233032,0.21127427039132454,0.9345794392523371,11/21/2001,0.165,,,
20011126,5797.0,80.0,21.434183915891083,0.21174078207728136,1.2500000000000007,11/26/2001,0.17300000000000001,,,
20011127,28325.0,87.0,23.61892968788374,0.21116020084670784,1.149425287356322,11/27/2001,0.187,,,
20011128,21213.0,102.0,19.772804213424237,0.2130729825272239,0.9803921568627455,11/28/2001,0.172,,,
20011129,26713.0,80.0,21.94057759594205,0.2106494751364504,1.249999999999999,11/29/2001,0.179,,,
20011130,21310.0,105.0,20.540702790086467,0.21490517442088225,0.9523809523809517,11/30/2001,0.174,,,
20011203,19128.0,80.0,21.475752941952294,0.2188743759495504,1.2500000000000009,12/3/2001,0.18600000000000003,,,
20011204,17046.0,98.0,20.10146117829906,0.21476826743717,1.0204081632653068,12/4/2001,0.204,,,
20011205,33109.0,100.0,20.48428905502142,0.21243233950578394,0.9999999999999991,12/5/2001,0.17300000000000001,,,
20011206,33561.0,94.0,22.40953721850261,0.21527544233973958,1.0638297872340443,12/6/2001,0.185,,,
20011207,24674.0,86.0,23.38030480804908,0.21212862741140473,1.1627906976744187,12/7/2001,0.19899999999999998,,,
20011210,14030.0,64.0,19.241926520577266,0.2121378283911618,1.5625000000000007,12/10/2001,0.187,,,
20011211,3430.0,66.0,18.893098235538037,0.21669665537230326,1.515151515151515,12/11/2001,0.191,,,
20011212,29203.0,89.0,22.69476366300214,0.21433879113406157,1.1235955056179776,12/12/2001,0.185,,,
20011213,31346.0,90.0,24.103973587441885,0.21321564556284692,1.1111111111111118,12/13/2001,0.182,,,
20011214,20579.0,58.0,25.948532225778415,0.1996576093503086,1.7241379310344824,12/14/2001,0.184,,,
20011217,14582.0,33.0,21.936190848871064,0.20737251121471678,3.0303030303030294,12/17/2001,0.17,,,
20011218,28424.0,82.0,20.538898800684052,0.21584320369216156,1.219512195121951,12/18/2001,0.19,,,
20011219,24985.0,97.0,22.07834258793743,0.21642078756313787,1.0309278350515463,12/19/2001,0.207,,,
20011220,23028.0,93.0,22.60047824448596,0.2179665559123241,1.075268817204302,12/20/2001,0.19399999999999998,,,
20011221,12811.0,55.0,19.44507819410026,0.2176631946463976,1.8181818181818177,12/21/2001,0.213,,,
20011226,21903.0,85.0,21.04419927421126,0.22065518312422958,1.1764705882352942,12/26/2001,0.20600000000000002,,,
20011227,25555.0,91.0,22.74660459286832,0.21898650233378988,1.0989010989010985,12/27/2001,0.222,,,
20011228,22775.0,85.0,23.038615395351833,0.22180109462019754,1.1764705882352944,12/28/2001,0.19899999999999998,,,
20020102,23057.0,86.0,23.48928969861932,0.21750568219586242,1.1627906976744193,1/2/2002,0.209,,,
20020103,19952.0,93.0,23.504238761099188,0.21902944368734964,1.075268817204302,1/3/2002,0.22899999999999998,,,
20020104,24246.0,89.0,24.692335060128002,0.21893948522762519,1.123595505617978,1/4/2002,0.223,,,
20020107,10924.0,75.0,22.959558097868094,0.2173011096841816,1.3333333333333335,1/7/2002,0.221,,,
20020108,25361.0,85.0,24.757384256617062,0.21799007695619257,1.1764705882352944,1/8/2002,0.221,,,
20020109,24320.0,73.0,27.453357192996286,0.21933433450246712,1.3698630136986307,1/9/2002,0.191,,,
20020110,19740.0,89.0,22.56819892331095,0.21845656709939207,1.1235955056179772,1/10/2002,0.196,,,
20020111,14302.0,58.0,20.80486985151078,0.21677490139176342,1.7241379310344827,1/11/2002,0.243,,,
20020114,14457.0,44.0,18.87736094574842,0.22875874490177764,2.2727272727272716,1/14/2002,0.221,,,
20020115,22302.0,74.0,25.50416184906396,0.218886037368801,1.3513513513513526,1/15/2002,0.20600000000000002,,,
20020116,20562.0,78.0,25.4538393841444,0.2186964699664916,1.282051282051282,1/16/2002,0.22,,,
20020117,16718.0,84.0,24.68564467909149,0.21643175218943655,1.1904761904761902,1/17/2002,0.19,,,
20020118,18868.0,46.0,30.9185618219743,0.214607918004187,2.1739130434782616,1/18/2002,0.253,,,
20020121,8948.0,36.0,30.44108344927011,0.20752269998357173,2.7777777777777786,1/21/2002,0.21899999999999997,,,
20020122,21340.0,75.0,28.538037778906887,0.21372677476447985,1.3333333333333353,1/22/2002,0.223,,,
20020123,17615.0,76.0,26.721500076111894,0.21862366345739428,1.3157894736842108,1/23/2002,0.231,,,
20020124,23447.0,87.0,24.344790080012388,0.21992674037902504,1.1494252873563224,1/24/2002,0.23199999999999998,,,
20020125,22124.0,73.0,24.91855850357447,0.21953908653127824,1.369863013698631,1/25/2002,0.22899999999999998,,,
20020128,12237.0,54.0,29.186682099098643,0.22620745372493256,1.851851851851852,1/28/2002,0.21100000000000002,,,
20020129,23226.0,79.0,27.653149537954196,0.22236952507788682,1.2658227848101276,1/29/2002,0.218,,,
20020130,19963.0,86.0,25.846786778331943,0.22253209012798678,1.1627906976744193,1/30/2002,0.25,,,
20020131,18212.0,82.0,26.886576824648444,0.2241770090722051,1.21951219512195,1/31/2002,0.21600000000000003,,,
20020201,22579.0,80.0,26.791470485278086,0.22065921367221755,1.2500000000000009,2/1/2002,0.213,,,
20020204,10249.0,45.0,29.457632227209505,0.22818994967382183,2.222222222222223,2/4/2002,0.203,,,
20020205,13451.0,31.0,32.80301212374983,0.2165292173553639,3.2258064516129044,2/5/2002,0.21899999999999997,,,
20020206,17332.0,35.0,33.79774252999965,0.21108538207569813,2.8571428571428568,2/6/2002,0.187,,,
20020207,17423.0,37.0,35.320646064497225,0.21077161129449576,2.702702702702703,2/7/2002,0.207,,,
20020208,13467.0,55.0,30.94721864703069,0.21712638632939776,1.8181818181818172,2/8/2002,0.205,,,
20020211,7158.0,23.0,34.818603429559396,0.22096663311790998,4.3478260869565215,2/11/2002,0.20800000000000002,,,
20020212,10587.0,78.0,30.434338750139236,0.22032975604023805,1.2820512820512813,2/12/2002,0.18899999999999997,,,
20020213,24761.0,86.0,27.36641985921889,0.22310748891312954,1.1627906976744184,2/13/2002,0.20199999999999999,,,
20020214,28730.0,75.0,30.230722271937427,0.2215785373687783,1.3333333333333337,2/14/2002,0.209,,,
20020215,24528.0,88.0,27.618450871452886,0.2228413746143591,1.1363636363636356,2/15/2002,0.214,,,
20020218,12629.0,55.0,29.241767358879976,0.21570407523089713,1.8181818181818168,2/18/2002,0.24600000000000002,,,
20020219,32341.0,88.0,27.258236221974155,0.22651454652404068,1.1363636363636365,2/19/2002,0.223,,,
20020220,25699.0,77.0,26.83213776697466,0.22454240277839604,1.2987012987012976,2/20/2002,0.22399999999999998,,,
20020221,26246.0,75.0,27.958929196858946,0.22458679671012727,1.333333333333334,2/21/2002,0.218,,,
20020222,19024.0,86.0,28.405430347384556,0.22281536261033433,1.1627906976744191,2/22/2002,0.24,,,
20020225,13615.0,63.0,28.41118522035519,0.2217675428025707,1.587301587301585,2/25/2002,0.23399999999999999,,,
20020226,11946.0,40.0,30.546529324752502,0.22331731104394775,2.4999999999999982,2/26/2002,0.223,,,
20020227,16963.0,75.0,28.235343212915225,0.22388261849837882,1.3333333333333324,2/27/2002,0.247,,,
20020228,21825.0,57.0,27.66552234782532,0.2269098548665292,1.7543859649122806,2/28/2002,0.218,,,
20020301,9378.0,51.0,30.349506397531638,0.22201710754275966,1.9607843137254897,3/1/2002,0.235,,,
20020304,17104.0,61.0,26.9978614297831,0.230184216241464,1.6393442622950831,3/4/2002,0.24100000000000002,,,
20020305,10226.0,62.0,26.260521527962958,0.23128931613397222,1.6129032258064515,3/5/2002,0.226,,,
20020306,22440.0,77.0,29.625847032666158,0.225481400850713,1.2987012987012982,3/6/2002,0.184,,,
20020307,21808.0,78.0,29.09643522312681,0.22433042925128396,1.282051282051283,3/7/2002,0.24,,,
20020308,19321.0,67.0,30.346356400073777,0.23018694245173643,1.4925373134328357,3/8/2002,0.221,,,
20020312,20215.0,78.0,30.934256519170187,0.2277107706944843,1.2820512820512815,3/12/2002,0.24600000000000002,,,
20020313,18021.0,72.0,29.633184373302328,0.22820901495077967,1.38888888888889,3/13/2002,0.223,,,
20020314,19899.0,81.0,32.380452368532175,0.22557664660445248,1.234567901234568,3/14/2002,0.258,,,
20020315,18767.0,88.0,32.95076483852555,0.22176967370410827,1.1363636363636367,3/15/2002,0.237,,,
20020318,19577.0,82.0,32.46625603008896,0.22571260435817542,1.2195121951219503,3/18/2002,0.217,,,
20020319,23426.0,86.0,31.918299542652516,0.21846153203210109,1.162790697674418,3/19/2002,0.23399999999999999,,,
20020320,14978.0,49.0,35.94441327514599,0.20895017132140475,2.0408163265306127,3/20/2002,0.22899999999999998,,,
20020321,20457.0,63.0,34.57358526768139,0.21713449176013103,1.587301587301587,3/21/2002,0.226,,,
20020322,4519.0,41.0,36.63324348302298,0.2109367894770967,2.439024390243903,3/22/2002,0.22699999999999998,,,
20020326,18656.0,39.0,29.413762206081348,0.23285567355285167,2.5641025641025634,3/26/2002,0.217,,,
20020327,13311.0,69.0,22.30944657532296,0.25921470407234615,1.44927536231884,3/27/2002,0.218,,,
20020328,22346.0,62.0,23.173758082509366,0.2651734760728095,1.6129032258064508,3/28/2002,0.212,,,
20020329,11731.0,59.0,26.48164980989894,0.25278594816989175,1.6949152542372887,3/29/2002,0.212,,,
20020402,26250.0,65.0,27.005447835447647,0.2554381860545905,1.538461538461538,4/2/2002,0.20800000000000002,,,
20020403,31968.0,69.0,26.983898781810662,0.25746249489232986,1.449275362318841,4/3/2002,0.207,,,
20020404,28323.0,65.0,26.01857865336362,0.2606865722154433,1.5384615384615383,4/4/2002,0.253,,,
20020405,27803.0,66.0,27.896814836623985,0.25954293722695393,1.515151515151516,4/5/2002,0.254,,,
20020408,20735.0,54.0,24.4966980254203,0.262601795315891,1.8518518518518516,4/8/2002,0.24,,,
20020409,24403.0,58.0,28.335420093150564,0.25987916124902677,1.7241379310344824,4/9/2002,0.228,,,
20020410,19402.0,63.0,26.6714579391012,0.2618303010575714,1.5873015873015865,4/10/2002,0.24,,,
20020411,22056.0,72.0,28.739732731942972,0.2501830517196228,1.3888888888888895,4/11/2002,0.217,,,
20020416,25765.0,59.0,24.88101850150433,0.2545387542282942,1.694915254237289,4/16/2002,0.235,,,
20020417,27735.0,85.0,33.871346209874915,0.2273038412342888,1.1764705882352944,4/17/2002,0.228,,,
20020418,23286.0,84.0,38.559782203214695,0.2247774675795328,1.1904761904761922,4/18/2002,0.193,,,
20020419,28582.0,86.0,35.58998746352234,0.22418543651528935,1.1627906976744184,4/19/2002,0.257,,,
20020422,27207.0,67.0,34.55679770636151,0.2301429910445106,1.4925373134328361,4/22/2002,0.233,,,
20020423,18934.0,82.0,33.6502447443396,0.22147099352133728,1.2195121951219505,4/23/2002,0.23399999999999999,,,
20020424,22167.0,97.0,33.70279254670109,0.23247003033414534,1.0309278350515458,4/24/2002,0.21600000000000003,,,
20020425,19768.0,90.0,37.627187922388416,0.22412380823290168,1.1111111111111112,4/25/2002,0.225,,,
20020430,23371.0,83.0,36.90992268185136,0.2271249083752514,1.2048192771084345,4/30/2002,0.212,,,
20020501,27668.0,72.0,41.45001431039992,0.2262239909578213,1.3888888888888888,5/1/2002,0.207,,,
20020502,24959.0,86.0,38.93479715886224,0.22850077675095157,1.16279069767442,5/2/2002,0.222,,,
20020503,24208.0,76.0,39.35428955010066,0.2258920210774537,1.315789473684212,5/3/2002,0.22899999999999998,,,
20020506,20451.0,83.0,31.739286867618155,0.2566676631330008,1.2048192771084345,5/6/2002,0.231,,,
20020507,25415.0,88.0,34.839147426805425,0.2401688984867598,1.136363636363636,5/7/2002,0.222,,,
20020508,23549.0,60.0,33.40733819083778,0.24893756886695825,1.6666666666666654,5/8/2002,0.243,,,
20020509,22259.0,37.0,34.68051799287611,0.26193777023895953,2.7027027027027017,5/9/2002,0.24,,,
20020514,23740.0,88.0,37.82878360044286,0.22450408997447346,1.1363636363636365,5/14/2002,0.23600000000000002,,,
20020515,23612.0,83.0,38.679811075759716,0.230605567401999,1.204819277108433,5/15/2002,0.223,,,
20020516,31933.0,87.0,35.44830985917306,0.2518246689624213,1.1494252873563218,5/16/2002,0.251,,,
20020517,28977.0,89.0,38.36266826392962,0.23711089533443766,1.123595505617977,5/17/2002,0.245,,,
20020520,25343.0,75.0,34.43840780498935,0.24635068663094348,1.3333333333333346,5/20/2002,0.231,,,
20020521,28377.0,88.0,39.5138660539366,0.23645549635412483,1.1363636363636376,5/21/2002,0.21899999999999997,,,
20020522,20679.0,67.0,28.72473674413028,0.2544803175746893,1.492537313432836,5/22/2002,0.213,,,
20020523,26447.0,88.0,35.931126838941395,0.2356572715794608,1.1363636363636378,5/23/2002,0.207,,,
20020528,18227.0,79.0,40.920626797800296,0.22097301167587136,1.2468063711826105,5/28/2002,0.20800000000000002,,,
20020529,25402.0,72.0,39.9245010458693,0.21924808497362414,1.3888888888888884,5/29/2002,0.223,,,
20020530,27065.0,84.0,39.423739083257125,0.2205345488568262,1.19047619047619,5/30/2002,0.195,,,
20020531,25378.0,87.0,40.77616400822572,0.22111117765458277,1.1494252873563215,5/31/2002,0.212,,,
20020603,25520.0,59.0,41.31529914196058,0.2370319206951411,1.6949152542372876,6/3/2002,0.218,,,
20020604,24701.0,63.0,38.875903905897445,0.23231707236229301,1.5873015873015879,6/4/2002,0.22,,,
20020605,26337.0,79.0,37.925091172919274,0.24121452912427385,1.2658227848101269,6/5/2002,0.22699999999999998,,,
20020606,17017.0,65.0,30.975577107826474,0.2636541696542281,1.5384615384615383,6/6/2002,0.18899999999999997,,,
20020611,25919.0,73.0,43.52534150266135,0.22171955202739302,1.3698630136986298,6/11/2002,0.19899999999999998,,,
20020612,25204.0,81.0,37.94836594426042,0.224769477030392,1.2345679012345683,6/12/2002,0.254,,,
20020613,23492.0,83.0,42.845242643298114,0.22548640683768942,1.2048192771084338,6/13/2002,0.226,,,
20020614,20976.0,90.0,42.62341605393807,0.22205211043707096,1.1111111111111103,6/14/2002,0.235,,,
20020617,20583.0,72.0,41.44519591081224,0.24839951808210659,1.3888888888888893,6/17/2002,0.207,,,
20020618,25178.0,73.0,41.19091325031422,0.2442267390930971,1.3698630136986298,6/18/2002,0.18100000000000002,,,
20020619,17977.0,53.0,38.981918463254786,0.254957488301997,1.886792452830189,6/19/2002,0.193,,,
20020620,21436.0,64.0,45.57520885653437,0.22761462717881137,1.5624999999999998,6/20/2002,0.203,,,
20020625,24794.0,62.0,45.260504872094636,0.22689960017826893,1.6129032258064517,6/25/2002,0.18899999999999997,,,
20020626,24169.0,80.0,44.32519955694313,0.22930463079639207,1.2499999999999998,6/26/2002,0.201,,,
20020627,22241.0,75.0,47.246784118620226,0.23383151025169732,1.3333333333333337,6/27/2002,0.21100000000000002,,,
20020628,18888.0,62.0,45.30611780597951,0.23635342421272768,1.612903225806453,6/28/2002,0.23399999999999999,,,
20020701,14917.0,70.0,47.180963032534514,0.23412227152054704,1.4285714285714284,7/1/2002,0.20800000000000002,,,
20020702,30521.0,79.0,46.90853644713832,0.23140563252927493,1.2658227848101267,7/2/2002,0.22,,,
20020703,22948.0,77.0,45.984215961524185,0.23041734414328044,1.2987012987012971,7/3/2002,0.23399999999999999,,,
20020709,22604.0,67.0,43.936805622889686,0.2280592768415325,1.4925373134328372,7/9/2002,0.23800000000000002,,,
20020710,25837.0,72.0,45.6669370015955,0.22817674419847506,1.3888888888888902,7/10/2002,0.251,,,
20020711,25754.0,81.0,48.4734400190322,0.22940960296365612,1.2345679012345685,7/11/2002,0.23600000000000002,,,
20020712,26358.0,78.0,44.61116345925647,0.23642132764769708,1.2820512820512828,7/12/2002,0.252,,,
20020715,27014.0,72.0,47.092957175559505,0.23164593621607316,1.3888888888888877,7/15/2002,0.24,,,
20020716,20103.0,70.0,48.917251467612246,0.23094447548181865,1.4285714285714284,7/16/2002,0.24100000000000002,,,
20020717,23834.0,74.0,50.90354104432589,0.22947889843857514,1.3513513513513509,7/17/2002,0.23600000000000002,,,
20020718,24841.0,67.0,46.97911840795969,0.22888025613868201,1.4925373134328364,7/18/2002,0.214,,,
20020723,28937.0,79.0,46.61248743098791,0.23500325325655738,1.2658227848101267,7/23/2002,0.242,,,
20020724,32006.0,77.0,47.71324901693067,0.2300714331431294,1.2987012987012987,7/24/2002,0.24600000000000002,,,
20020725,24767.0,57.0,52.64639031297922,0.22934899795271935,1.7543859649122806,7/25/2002,0.23199999999999998,,,
20020726,19919.0,74.0,45.02184145624195,0.22671784568914102,1.3513513513513493,7/26/2002,0.212,,,
20020727,22257.0,70.0,49.95296582069292,0.22821425343451496,1.4285714285714284,7/27/2002,0.23600000000000002,,,
20020729,23960.0,82.0,49.669128846887155,0.22579106533585142,1.2195121951219519,7/29/2002,0.23600000000000002,,,
20020730,18598.0,83.0,49.714509926786576,0.22366602740579627,1.2048192771084347,7/30/2002,0.22899999999999998,,,
20020731,22626.0,74.0,52.17224902586753,0.2266460506158402,1.3513513513513522,7/31/2002,0.228,,,
20020801,11171.0,66.0,50.07512622574615,0.23403693463333633,1.515151515151515,8/1/2002,0.19399999999999998,,,
20020806,21925.0,73.0,49.81093341195612,0.23004127304428734,1.3698630136986298,8/6/2002,0.21,,,
20020807,19600.0,72.0,42.39705054317356,0.25643348359183676,1.3888888888888888,8/7/2002,0.225,,,
20020808,23634.0,78.0,43.547936255333944,0.24991868779635276,1.282051282051281,8/8/2002,0.22399999999999998,,,
20020809,24527.0,62.0,53.31621867653682,0.23762380046536474,1.6129032258064522,8/9/2002,0.22399999999999998,,,
20020812,26286.0,75.0,52.4995096728706,0.22692348115266678,1.3333333333333337,8/12/2002,0.255,,,
20020813,24803.0,81.0,52.27552844420474,0.22315647215498124,1.2345679012345678,8/13/2002,0.244,,,
20020814,24552.0,83.0,52.118716581490006,0.22727991653136198,1.204819277108435,8/14/2002,0.22699999999999998,,,
20020815,23312.0,84.0,51.52988065436329,0.22646374441201958,1.1904761904761896,8/15/2002,0.24100000000000002,,,
20020820,16999.0,65.0,52.25455196502241,0.22167716474651453,1.5384615384615388,8/20/2002,0.259,,,
20020821,17763.0,55.0,56.674444941448876,0.22052806581900583,1.8181818181818183,8/21/2002,0.253,,,
20020822,9444.0,61.0,54.48497432713358,0.2239189360702033,1.6393442622950818,8/22/2002,0.24,,,
20020823,21520.0,55.0,55.39690485439575,0.22234635156329,1.8181818181818181,8/23/2002,0.237,,,
20020825,16525.0,65.0,55.42480173389098,0.22201198492992436,1.5384615384615377,8/25/2002,0.24600000000000002,,,
20020826,22916.0,58.0,58.12744137035832,0.22227473034883924,1.7241379310344824,8/26/2002,0.254,,,
20020827,27755.0,60.0,56.451763914176944,0.22795343822500452,1.6666666666666676,8/27/2002,0.263,,,
20020828,17133.0,77.0,53.21087755268712,0.23300049378777796,1.2987012987012991,8/28/2002,0.231,,,
20020829,10999.0,65.0,54.39442921255611,0.22864780181643787,1.5384615384615394,8/29/2002,0.244,,,
20020903,23741.0,63.0,59.52697371887362,0.22694599858708564,1.5873015873015868,9/3/2002,0.24,,,
20020904,20675.0,75.0,56.46905584410494,0.22774298450074967,1.333333333333333,9/4/2002,0.245,,,
20020905,27024.0,80.0,47.650082973085006,0.22790979419327262,1.2499999999999996,9/5/2002,0.23399999999999999,,,
20020906,29126.0,78.0,55.045875323397595,0.23414455380807528,1.2820512820512822,9/6/2002,0.247,,,
20020909,25214.0,79.0,51.31572889085206,0.22496069930443405,1.265822784810127,9/9/2002,0.25,,,
20020910,25681.0,82.0,53.96639501777305,0.22779261816623184,1.2195121951219519,9/10/2002,0.203,,,
20020911,24671.0,76.0,54.55933640019605,0.2269533989350655,1.315789473684211,9/11/2002,0.228,,,
20020912,15567.0,69.0,53.396227182576986,0.2214473575886812,1.449275362318841,9/12/2002,0.242,,,
20020917,22344.0,79.0,52.69287709548583,0.22632377162285183,1.2658227848101276,9/17/2002,0.20199999999999999,,,
20020918,26909.0,78.0,56.71028300189191,0.2276309389861756,1.2820512820512828,9/18/2002,0.21,,,
20020919,19359.0,76.0,57.992694561284246,0.22707681583165454,1.3157894736842108,9/19/2002,0.18899999999999997,,,
20020920,22406.0,65.0,57.88026003192232,0.22031996559537623,1.5384615384615388,9/20/2002,0.20600000000000002,,,
20020923,24600.0,75.0,49.842976788735925,0.22546310958500002,1.3333333333333324,9/23/2002,0.217,,,
20020924,20626.0,74.0,50.883037134294284,0.2284536211977601,1.3513513513513522,9/24/2002,0.24,,,
20020925,22149.0,42.0,66.10114830337291,0.24198581327364665,2.3809523809523814,9/25/2002,0.223,,,
20020926,15643.0,45.0,66.46440194914824,0.21869443539736624,2.2222222222222223,9/26/2002,0.21100000000000002,,,
20021001,24247.0,34.0,63.99264887637562,0.20353211977729208,2.941176470588234,10/1/2002,0.23,,,
20021002,20589.0,52.0,58.216716850696976,0.21910771882281802,1.9230769230769247,10/2/2002,0.198,,,
20021003,26272.0,60.0,65.29074765446474,0.213524752322092,1.6666666666666659,10/3/2002,0.193,,,
20021004,26266.0,71.0,57.43239170547728,0.22089157036476814,1.4084507042253513,10/4/2002,0.201,,,
20021007,23336.0,72.0,55.972544491778,0.23725350203218204,1.38888888888889,10/7/2002,0.201,,,
20021008,25049.0,76.0,54.587202854756235,0.2270199854156254,1.3157894736842095,10/8/2002,0.21100000000000002,,,
20021009,21034.0,72.0,60.17711346182469,0.22770593268213368,1.3888888888888897,10/9/2002,0.209,,,
20021010,22839.0,65.0,55.66787221863556,0.23183360824939794,1.5384615384615385,10/10/2002,0.20199999999999999,,,
20021015,20270.0,45.0,68.90746895890662,0.21355235427503702,2.2222222222222205,10/15/2002,0.188,,,
20021016,27445.0,50.0,59.22499300166298,0.22114891461173253,1.999999999999999,10/16/2002,0.19899999999999998,,,
20021017,25531.0,71.0,59.124797406195604,0.22224135748533158,1.408450704225353,10/17/2002,0.20199999999999999,,,
20021018,22491.0,60.0,56.512643126244946,0.22785781041136455,1.6666666666666654,10/18/2002,0.201,,,
20021021,14555.0,34.0,63.315966115875845,0.2223066746289248,2.941176470588235,10/21/2002,0.203,,,
20021022,11106.0,40.0,62.2443935867279,0.2162352212351882,2.4999999999999996,10/22/2002,0.218,,,
20021029,18740.0,64.0,54.67246038164759,0.22412602354695838,1.5624999999999982,10/29/2002,0.193,,,
